Timestamp, Joint, PositionX, PositionY, PositionZ, RotationX, RotationY, RotationZ, RotationW
0.352,Body_LeftArmLower,-0.114888,-0.057754,0.000014,-0.944474,0.296362,0.126070,-0.065151
0.352,Hand_Ring1,-0.087561,-0.006446,0.017242,-0.379212,0.917289,0.084704,-0.087205
0.352,Body_RightShoulder,-0.114401,-0.033797,0.020928,-0.796316,0.582001,0.161587,-0.032333
0.352,Hand_Ring3,-0.107309,-0.058388,0.015164,-0.939385,0.278902,0.197895,0.024658
0.352,Hand_Pinky0,-0.033638,-0.009299,0.022705,-0.018312,0.968042,0.207036,-0.140343
0.352,Body_RightArmLower,-0.076901,-0.013516,0.034606,-0.329776,0.921455,0.172063,-0.112086
0.352,Hand_Pinky2,-0.099870,-0.033118,0.037429,-0.696371,0.663867,0.264081,-0.067900
0.352,Body_LeftHandPalm,-0.100289,-0.052377,0.031862,-0.838316,0.450854,0.303979,0.039436
0.352,Hand_ThumbTip,-0.095346,-0.091646,-0.030867,-0.232415,0.540440,-0.716631,0.374631
0.352,Hand_IndexTip,-0.131346,-0.073974,-0.014839,-0.714512,0.693568,0.025793,-0.088157
0.352,Hand_MiddleTip,-0.095881,-0.072857,-0.004389,-0.944474,0.296362,0.126070,-0.065151
0.352,Body_LeftHandThumbDistal,-0.089667,-0.072116,0.006241,-0.939385,0.278902,0.197895,0.024658
0.352,Body_LeftHandThumbTip,-0.092497,-0.068843,0.020114,-0.838316,0.450854,0.303979,0.039436
0.370,Body_Start,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.370,Body_Hips,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.370,Body_SpineLower,-0.019813,-0.011406,-0.010363,-0.124450,0.818261,-0.440257,0.348044
0.370,Hand_Thumb1,-0.037644,-0.023922,-0.021648,-0.207836,0.547968,-0.702556,0.403672
0.370,Body_SpineUpper,-0.056508,-0.049439,-0.026475,-0.232942,0.613390,-0.692950,0.298849
0.370,Body_Chest,-0.080289,-0.072790,-0.027936,-0.232798,0.540250,-0.716712,0.374512
0.370,Body_Neck,-0.094770,-0.007223,-0.023250,-0.306940,0.950042,-0.026490,-0.050053
0.370,Body_Head,-0.124970,-0.028961,-0.019080,-0.609519,0.790139,0.017431,-0.062162
0.370,Body_LeftShoulder,-0.130950,-0.052123,-0.017233,-0.718586,0.689415,0.025626,-0.087664
0.370,Body_LeftScapula,-0.094425,-0.002511,-0.001704,-0.380240,0.922588,0.028597,-0.058571
0.370,Body_LeftArmUpper,-0.124258,-0.032386,0.001955,-0.823000,0.562702,0.068916,-0.035884
0.370,Body_LeftArmLower,-0.114542,-0.057711,-0.000032,-0.947105,0.287817,0.126236,-0.064948
0.370,Hand_Ring1,-0.087561,-0.006446,0.017242,-0.380454,0.916725,0.084951,-0.087485
0.370,Body_RightShoulder,-0.114324,-0.033872,0.020929,-0.799806,0.577066,0.162152,-0.031819
0.370,Hand_Ring3,-0.106942,-0.058359,0.015087,-0.941936,0.269822,0.198242,0.025546
0.370,Hand_Pinky0,-0.033638,-0.009299,0.022705,-0.018312,0.968042,0.207036,-0.140343
0.370,Body_RightArmLower,-0.076901,-0.013516,0.034606,-0.330340,0.921051,0.172451,-0.113144
0.370,Hand_Pinky2,-0.099833,-0.033155,0.037472,-0.699374,0.660246,0.265262,-0.067734
0.370,Body_LeftHandPalm,-0.100085,-0.052394,0.031825,-0.841530,0.443917,0.305155,0.040574
0.370,Hand_ThumbTip,-0.095324,-0.091670,-0.030824,-0.232798,0.540250,-0.716712,0.374512
0.370,Hand_IndexTip,-0.130840,-0.074105,-0.014927,-0.718586,0.689415,0.025626,-0.087664
0.370,Hand_MiddleTip,-0.095274,-0.072464,-0.004492,-0.947105,0.287817,0.126236,-0.064948
0.370,Body_LeftHandThumbDistal,-0.089043,-0.071717,0.006115,-0.941936,0.269822,0.198242,0.025546
0.370,Body_LeftHandThumbTip,-0.092046,-0.068668,0.019977,-0.841530,0.443917,0.305155,0.040574
0.381,Body_Start,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.381,Body_Hips,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.381,Body_SpineLower,-0.019813,-0.011406,-0.010363,-0.123438,0.818360,-0.439787,0.348766
0.381,Hand_Thumb1,-0.037631,-0.023890,-0.021704,-0.207472,0.548119,-0.701897,0.404799
0.381,Body_SpineUpper,-0.056446,-0.049430,-0.026599,-0.232027,0.613914,-0.691934,0.300834
0.381,Body_Chest,-0.080177,-0.072823,-0.028210,-0.231777,0.540665,-0.715823,0.376243
0.381,Body_Neck,-0.094770,-0.007223,-0.023250,-0.305421,0.950539,-0.026558,-0.049890
0.381,Body_Head,-0.125041,-0.028864,-0.019091,-0.607114,0.792003,0.017233,-0.062018
0.381,Body_LeftShoulder,-0.131162,-0.051989,-0.017236,-0.716602,0.691496,0.025509,-0.087546
0.381,Body_LeftScapula,-0.094425,-0.002511,-0.001704,-0.379750,0.922792,0.028560,-0.058564
0.381,Body_LeftArmUpper,-0.124290,-0.032354,0.001957,-0.822153,0.563943,0.068847,-0.035957
0.381,Body_LeftArmLower,-0.114649,-0.057709,-0.000019,-0.946807,0.288761,0.126317,-0.064945
0.381,Hand_Ring1,-0.087561,-0.006446,0.017242,-0.379466,0.917120,0.084902,-0.087684
0.381,Body_RightShoulder,-0.114380,-0.033815,0.020953,-0.798713,0.578555,0.162182,-0.032080
0.381,Hand_Ring3,-0.107088,-0.058333,0.015131,-0.941397,0.271629,0.198357,0.025371
0.381,Hand_Pinky0,-0.033638,-0.009299,0.022705,-0.018312,0.968042,0.207036,-0.140343
0.381,Body_RightArmLower,-0.076901,-0.013516,0.034606,-0.328488,0.921691,0.172196,-0.113714
0.381,Hand_Pinky2,-0.099899,-0.033068,0.037533,-0.697832,0.661783,0.265355,-0.068278
0.381,Body_LeftHandPalm,-0.100235,-0.052315,0.031918,-0.840155,0.446447,0.305333,0.039959
0.381,Hand_ThumbTip,-0.095169,-0.091721,-0.031196,-0.231777,0.540665,-0.715823,0.376243
0.381,Hand_IndexTip,-0.131179,-0.073970,-0.014921,-0.716602,0.691496,0.025509,-0.087546
0.381,Hand_MiddleTip,-0.095411,-0.072500,-0.004477,-0.946807,0.288761,0.126317,-0.064945
0.381,Body_LeftHandThumbDistal,-0.089243,-0.071764,0.006160,-0.941397,0.271629,0.198357,0.025371
0.381,Body_LeftHandThumbTip,-0.092301,-0.068658,0.020092,-0.840155,0.446447,0.305333,0.039959
0.393,Body_Start,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.393,Body_Hips,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.393,Body_SpineLower,-0.019813,-0.011406,-0.010363,-0.123438,0.818360,-0.439787,0.348766
0.393,Hand_Thumb1,-0.037631,-0.023890,-0.021704,-0.207472,0.548119,-0.701897,0.404799
0.393,Body_SpineUpper,-0.056446,-0.049430,-0.026599,-0.232027,0.613914,-0.691934,0.300834
0.393,Body_Chest,-0.080177,-0.072823,-0.028210,-0.231777,0.540665,-0.715823,0.376243
0.393,Body_Neck,-0.094770,-0.007223,-0.023250,-0.305421,0.950539,-0.026558,-0.049890
0.393,Body_Head,-0.125041,-0.028864,-0.019091,-0.607114,0.792003,0.017233,-0.062018
0.393,Body_LeftShoulder,-0.131162,-0.051989,-0.017236,-0.716602,0.691496,0.025509,-0.087546
0.393,Body_LeftScapula,-0.094425,-0.002511,-0.001704,-0.379750,0.922792,0.028560,-0.058564
0.393,Body_LeftArmUpper,-0.124290,-0.032354,0.001957,-0.822153,0.563943,0.068847,-0.035957
0.393,Body_LeftArmLower,-0.114649,-0.057709,-0.000019,-0.946807,0.288761,0.126317,-0.064945
0.393,Hand_Ring1,-0.087561,-0.006446,0.017242,-0.379466,0.917120,0.084902,-0.087684
0.393,Body_RightShoulder,-0.114380,-0.033815,0.020953,-0.798713,0.578555,0.162182,-0.032080
0.393,Hand_Ring3,-0.107088,-0.058333,0.015131,-0.941397,0.271629,0.198357,0.025371
0.393,Hand_Pinky0,-0.033638,-0.009299,0.022705,-0.018312,0.968042,0.207036,-0.140343
0.393,Body_RightArmLower,-0.076901,-0.013516,0.034606,-0.328488,0.921691,0.172196,-0.113714
0.393,Hand_Pinky2,-0.099899,-0.033068,0.037533,-0.697832,0.661783,0.265355,-0.068278
0.393,Body_LeftHandPalm,-0.100235,-0.052315,0.031918,-0.840155,0.446447,0.305333,0.039959
0.393,Hand_ThumbTip,-0.095169,-0.091721,-0.031196,-0.231777,0.540665,-0.715823,0.376243
0.393,Hand_IndexTip,-0.131179,-0.073970,-0.014921,-0.716602,0.691496,0.025509,-0.087546
0.393,Hand_MiddleTip,-0.095411,-0.072500,-0.004477,-0.946807,0.288761,0.126317,-0.064945
0.393,Body_LeftHandThumbDistal,-0.089243,-0.071764,0.006160,-0.941397,0.271629,0.198357,0.025371
0.393,Body_LeftHandThumbTip,-0.092301,-0.068658,0.020092,-0.840155,0.446447,0.305333,0.039959
0.407,Body_Start,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.407,Body_Hips,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.407,Body_SpineLower,-0.019813,-0.011406,-0.010363,-0.122850,0.818418,-0.439514,0.349180
0.407,Hand_Thumb1,-0.037624,-0.023871,-0.021736,-0.207510,0.548031,-0.701457,0.405661
0.407,Body_SpineUpper,-0.056394,-0.049438,-0.026663,-0.231354,0.614221,-0.691101,0.302636
0.407,Body_Chest,-0.080073,-0.072875,-0.028398,-0.230842,0.540924,-0.714979,0.378047
0.407,Body_Neck,-0.094770,-0.007223,-0.023250,-0.303523,0.951157,-0.026653,-0.049647
0.407,Body_Head,-0.125129,-0.028743,-0.019108,-0.605512,0.793252,0.017072,-0.061771
0.407,Body_LeftShoulder,-0.131345,-0.051843,-0.017252,-0.715657,0.692509,0.025419,-0.087302
0.407,Body_LeftScapula,-0.094425,-0.002511,-0.001704,-0.379418,0.922924,0.028559,-0.058627
0.407,Body_LeftArmUpper,-0.124310,-0.032332,0.001964,-0.822068,0.564060,0.068889,-0.035991
0.407,Body_LeftArmLower,-0.114677,-0.057690,-0.000012,-0.946933,0.288299,0.126433,-0.064936
0.407,Hand_Ring1,-0.087561,-0.006446,0.017242,-0.379255,0.917183,0.084949,-0.087889
0.407,Body_RightShoulder,-0.114389,-0.033803,0.020968,-0.798732,0.578479,0.162342,-0.032176
0.407,Hand_Ring3,-0.107096,-0.058320,0.015141,-0.941526,0.271050,0.198536,0.025399
0.407,Hand_Pinky0,-0.033638,-0.009299,0.022705,-0.018312,0.968042,0.207036,-0.140343
0.407,Body_RightArmLower,-0.076901,-0.013516,0.034606,-0.327637,0.921937,0.172147,-0.114249
0.407,Hand_Pinky2,-0.099926,-0.033031,0.037574,-0.697510,0.661975,0.265639,-0.068587
0.407,Body_LeftHandPalm,-0.100278,-0.052279,0.031964,-0.840059,0.446407,0.305668,0.039851
0.407,Hand_ThumbTip,-0.095017,-0.091795,-0.031478,-0.230842,0.540924,-0.714979,0.378047
0.407,Hand_IndexTip,-0.131424,-0.073824,-0.014937,-0.715657,0.692509,0.025419,-0.087302
0.407,Hand_MiddleTip,-0.095427,-0.072463,-0.004479,-0.946933,0.288299,0.126433,-0.064936
0.407,Body_LeftHandThumbDistal,-0.089237,-0.071727,0.006162,-0.941526,0.271050,0.198536,0.025399
0.407,Body_LeftHandThumbTip,-0.092351,-0.068619,0.020130,-0.840059,0.446407,0.305668,0.039851
0.421,Body_Start,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.421,Body_Hips,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.421,Body_SpineLower,-0.019813,-0.011406,-0.010363,-0.123181,0.818385,-0.439667,0.348949
0.421,Hand_Thumb1,-0.037628,-0.023882,-0.021718,-0.207897,0.547795,-0.701605,0.405524
0.421,Body_SpineUpper,-0.056394,-0.049457,-0.026615,-0.232206,0.613727,-0.691575,0.301900
0.421,Body_Chest,-0.080077,-0.072896,-0.028263,-0.232006,0.540400,-0.715500,0.377096
0.421,Body_Neck,-0.094770,-0.007223,-0.023250,-0.303828,0.951060,-0.026651,-0.049635
0.421,Body_Head,-0.125115,-0.028763,-0.019108,-0.606184,0.792739,0.017099,-0.061758
0.421,Body_LeftShoulder,-0.131292,-0.051873,-0.017256,-0.716497,0.691642,0.025447,-0.087269
0.421,Body_LeftScapula,-0.094425,-0.002511,-0.001704,-0.378378,0.923350,0.028505,-0.058679
0.421,Body_LeftArmUpper,-0.124377,-0.032264,0.001974,-0.822533,0.563379,0.068949,-0.035918
0.421,Body_LeftArmLower,-0.114702,-0.057606,-0.000010,-0.947623,0.285983,0.126573,-0.064836
0.421,Hand_Ring1,-0.087561,-0.006446,0.017242,-0.378575,0.917448,0.084933,-0.088078
0.421,Body_RightShoulder,-0.114426,-0.033764,0.020988,-0.799305,0.577647,0.162507,-0.032057
0.421,Hand_Ring3,-0.107085,-0.058263,0.015145,-0.942135,0.268816,0.198645,0.025696
0.421,Hand_Pinky0,-0.033638,-0.009299,0.022705,-0.018312,0.968042,0.207036,-0.140343
0.421,Body_RightArmLower,-0.076901,-0.013516,0.034606,-0.327176,0.922066,0.172125,-0.114560
0.421,Hand_Pinky2,-0.099940,-0.033011,0.037598,-0.698426,0.660898,0.265970,-0.068383
0.421,Body_LeftHandPalm,-0.100241,-0.052252,0.031960,-0.841039,0.444316,0.305956,0.040338
0.421,Hand_ThumbTip,-0.095032,-0.091821,-0.031263,-0.232006,0.540400,-0.715500,0.377096
0.421,Hand_IndexTip,-0.131318,-0.073855,-0.014947,-0.716497,0.691642,0.025447,-0.087269
0.421,Hand_MiddleTip,-0.095383,-0.072283,-0.004497,-0.947623,0.285983,0.126573,-0.064836
0.421,Body_LeftHandThumbDistal,-0.089164,-0.071577,0.006151,-0.942135,0.268816,0.198645,0.025696
0.421,Body_LeftHandThumbTip,-0.092239,-0.068532,0.020094,-0.841039,0.444316,0.305956,0.040338
0.435,Body_Start,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.435,Body_Hips,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.435,Body_SpineLower,-0.019813,-0.011406,-0.010363,-0.123440,0.818359,-0.439787,0.348766
0.435,Hand_Thumb1,-0.037631,-0.023890,-0.021704,-0.208203,0.547609,-0.701722,0.405417
0.435,Body_SpineUpper,-0.056395,-0.049472,-0.026577,-0.232873,0.613338,-0.691947,0.301324
0.435,Body_Chest,-0.080080,-0.072913,-0.028157,-0.232923,0.539985,-0.715911,0.376343
0.435,Body_Neck,-0.094770,-0.007223,-0.023250,-0.304068,0.950984,-0.026650,-0.049626
0.435,Body_Head,-0.125104,-0.028778,-0.019109,-0.606718,0.792331,0.017121,-0.061747
0.435,Body_LeftShoulder,-0.131250,-0.051897,-0.017260,-0.717165,0.690952,0.025468,-0.087243
0.435,Body_LeftScapula,-0.094425,-0.002511,-0.001704,-0.377525,0.923697,0.028461,-0.058722
0.435,Body_LeftArmUpper,-0.124431,-0.032209,0.001983,-0.822887,0.562860,0.068995,-0.035862
0.435,Body_LeftArmLower,-0.114725,-0.057537,-0.000008,-0.948157,0.284175,0.126683,-0.064758
0.435,Hand_Ring1,-0.087561,-0.006446,0.017242,-0.378021,0.917662,0.084919,-0.088230
0.435,Body_RightShoulder,-0.114456,-0.033732,0.021004,-0.799746,0.577004,0.162639,-0.031966
0.435,Hand_Ring3,-0.107079,-0.058217,0.015148,-0.942608,0.267065,0.198732,0.025931
0.435,Hand_Pinky0,-0.033638,-0.009299,0.022705,-0.018312,0.968042,0.207036,-0.140343
0.435,Body_RightArmLower,-0.076901,-0.013516,0.034606,-0.326809,0.922168,0.172108,-0.114808
0.435,Hand_Pinky2,-0.099951,-0.032995,0.037616,-0.699146,0.660047,0.266233,-0.068223
0.435,Body_LeftHandPalm,-0.100213,-0.052230,0.031957,-0.841811,0.442659,0.306184,0.040724
0.435,Hand_ThumbTip,-0.095044,-0.091842,-0.031093,-0.232923,0.539985,-0.715911,0.376343
0.435,Hand_IndexTip,-0.131234,-0.073879,-0.014955,-0.717165,0.690952,0.025468,-0.087243
0.435,Hand_MiddleTip,-0.095353,-0.072140,-0.004510,-0.948157,0.284175,0.126683,-0.064758
0.435,Body_LeftHandThumbDistal,-0.089110,-0.071459,0.006143,-0.942608,0.267065,0.198732,0.025931
