Timestamp, Joint, PositionX, PositionY, PositionZ, RotationX, RotationY, RotationZ, RotationW
0.254,Hand_Ring1,0.262860,0.953074,0.401830,-0.538247,-0.681370,-0.495969,-0.006302
0.254,Body_RightShoulder,0.246749,0.981415,0.421957,-0.303390,-0.794408,-0.492089,-0.186332
0.254,Hand_Ring3,0.227260,0.998788,0.422023,-0.208697,-0.816180,-0.462624,-0.276179
0.254,Hand_Pinky0,0.236016,0.923093,0.365802,-0.775989,-0.312214,-0.541182,0.086527
0.254,Body_RightArmLower,0.245852,0.940627,0.405895,-0.555850,-0.638369,-0.526107,-0.082018
0.254,Hand_Pinky2,0.234727,0.964652,0.420387,-0.322056,-0.741167,-0.533803,-0.249009
0.254,Body_LeftHandPalm,0.221386,0.979483,0.419883,-0.259888,-0.761075,-0.484168,-0.344681
0.254,Hand_ThumbTip,0.228945,1.025514,0.402582,-0.310976,-0.698335,0.313574,0.563288
0.254,Hand_IndexTip,0.231355,1.030887,0.407660,-0.156821,-0.863841,-0.461460,-0.127443
0.254,Hand_MiddleTip,0.221128,1.029367,0.424574,-0.282764,-0.814882,-0.486633,-0.138562
0.254,Body_LeftHandThumbDistal,0.209059,1.013641,0.417345,-0.208697,-0.816180,-0.462624,-0.276179
0.254,Body_LeftHandThumbTip,0.208136,0.995801,0.415026,-0.259888,-0.761075,-0.484168,-0.344681
0.274,Body_Start,0.238608,0.914634,0.325501,-0.814692,-0.412495,-0.349195,0.210210
0.274,Body_Hips,0.238608,0.914634,0.325501,-0.814692,-0.412495,-0.349195,0.210210
0.274,Body_SpineLower,0.241590,0.937981,0.333871,-0.570078,-0.726665,0.100416,0.369981
0.274,Hand_Thumb1,0.239728,0.960025,0.344205,-0.307137,-0.698038,0.306080,0.569847
0.274,Body_SpineUpper,0.234557,0.984865,0.363612,-0.299206,-0.712250,0.168283,0.612256
0.274,Body_Chest,0.232192,1.005857,0.389225,-0.309205,-0.699577,0.312892,0.563102
0.274,Body_Neck,0.281092,0.982876,0.380461,-0.592446,-0.672008,-0.429368,0.114265
0.274,Body_Head,0.270960,1.008890,0.405141,-0.294723,-0.836450,-0.455747,-0.076054
0.274,Body_LeftShoulder,0.251506,1.022318,0.408518,-0.159458,-0.863792,-0.461011,-0.126120
0.274,Body_LeftScapula,0.276308,0.966494,0.394269,-0.564995,-0.689390,-0.450818,0.047812
0.274,Body_LeftArmUpper,0.261252,0.997531,0.418534,-0.339617,-0.818368,-0.454344,-0.092225
0.274,Body_LeftArmLower,0.240889,1.014845,0.422801,-0.288610,-0.812825,-0.487372,-0.135976
0.274,Hand_Ring1,0.262802,0.953254,0.402001,-0.537870,-0.681303,-0.496467,-0.006631
0.274,Body_RightShoulder,0.246660,0.981586,0.422117,-0.300907,-0.794983,-0.492005,-0.188118
0.274,Hand_Ring3,0.227128,0.998910,0.422038,-0.205347,-0.816532,-0.462183,-0.278381
0.274,Hand_Pinky0,0.236011,0.923258,0.365946,-0.775616,-0.312433,-0.541622,0.086317
0.274,Body_RightArmLower,0.245793,0.940804,0.406047,-0.553633,-0.640642,-0.525314,-0.084341
0.274,Hand_Pinky2,0.234542,0.964889,0.420342,-0.317079,-0.743609,-0.531844,-0.252287
0.274,Body_LeftHandPalm,0.221139,0.979654,0.419585,-0.253375,-0.763116,-0.481601,-0.348591
0.274,Hand_ThumbTip,0.228700,1.025500,0.402904,-0.309205,-0.699577,0.312892,0.563102
0.274,Hand_IndexTip,0.231405,1.031234,0.407961,-0.159458,-0.863792,-0.461011,-0.126120
0.274,Hand_MiddleTip,0.221578,1.029788,0.425401,-0.288610,-0.812825,-0.487372,-0.135976
0.274,Body_LeftHandThumbDistal,0.208908,1.013684,0.417189,-0.205347,-0.816532,-0.462183,-0.278381
0.274,Body_LeftHandThumbTip,0.207850,0.995837,0.414400,-0.253375,-0.763116,-0.481601,-0.348591
0.285,Body_Start,0.238628,0.914684,0.325554,-0.814617,-0.412591,-0.349343,0.210065
0.285,Body_Hips,0.238628,0.914684,0.325554,-0.814617,-0.412591,-0.349343,0.210065
0.285,Body_SpineLower,0.241605,0.938032,0.333922,-0.569826,-0.726958,0.100141,0.369870
0.285,Hand_Thumb1,0.239725,0.960069,0.344266,-0.306804,-0.698333,0.306062,0.569675
0.285,Body_SpineUpper,0.234529,0.984896,0.363683,-0.298867,-0.712503,0.168306,0.612121
0.285,Body_Chest,0.232139,1.005877,0.389303,-0.308692,-0.699962,0.312693,0.563014
0.285,Body_Neck,0.281084,0.982936,0.380523,-0.592533,-0.672128,-0.429110,0.114079
0.285,Body_Head,0.270956,1.008968,0.405186,-0.295240,-0.836428,-0.455485,-0.075863
0.285,Body_LeftShoulder,0.251516,1.022411,0.408578,-0.160266,-0.863788,-0.460838,-0.125752
0.285,Body_LeftScapula,0.276294,0.966556,0.394331,-0.565716,-0.688757,-0.450843,0.048172
0.285,Body_LeftArmUpper,0.261310,0.997591,0.418643,-0.341010,-0.817759,-0.454523,-0.091612
0.285,Body_LeftArmLower,0.240992,1.014941,0.422978,-0.290456,-0.812173,-0.487578,-0.135197
0.285,Hand_Ring1,0.262786,0.953316,0.402059,-0.537734,-0.681300,-0.496615,-0.006791
0.285,Body_RightShoulder,0.246633,0.981647,0.422168,-0.300052,-0.795192,-0.491943,-0.188760
0.285,Hand_Ring3,0.227087,0.998954,0.422037,-0.204196,-0.816662,-0.461994,-0.279159
0.285,Hand_Pinky0,0.236013,0.923314,0.365997,-0.775491,-0.312515,-0.541772,0.086204
0.285,Body_RightArmLower,0.245775,0.940866,0.406100,-0.552878,-0.641410,-0.525039,-0.085163
0.285,Hand_Pinky2,0.234483,0.964971,0.420325,-0.315401,-0.744424,-0.531166,-0.253414
0.285,Body_LeftHandPalm,0.221060,0.979714,0.419482,-0.251193,-0.763786,-0.480720,-0.349917
0.285,Hand_ThumbTip,0.228627,1.025503,0.403001,-0.308692,-0.699962,0.312693,0.563014
0.285,Hand_IndexTip,0.231424,1.031350,0.408051,-0.160266,-0.863788,-0.460838,-0.125752
0.285,Hand_MiddleTip,0.221727,1.029928,0.425660,-0.290456,-0.812173,-0.487578,-0.135197
0.285,Body_LeftHandThumbDistal,0.208861,1.013702,0.417127,-0.204196,-0.816662,-0.461994,-0.279159
0.285,Body_LeftHandThumbTip,0.207759,0.995852,0.414188,-0.251193,-0.763786,-0.480720,-0.349917
0.303,Body_Start,0.238509,0.914665,0.325422,-0.814630,-0.413123,-0.348971,0.209587
0.303,Body_Hips,0.238509,0.914665,0.325422,-0.814630,-0.413123,-0.348971,0.209587
0.303,Body_SpineLower,0.241471,0.938028,0.333755,-0.570048,-0.726937,0.100946,0.369348
0.303,Hand_Thumb1,0.239584,0.960085,0.344057,-0.307412,-0.697890,0.306644,0.569576
0.303,Body_SpineUpper,0.234404,0.984949,0.363430,-0.299470,-0.712208,0.168837,0.612022
0.303,Body_Chest,0.232030,1.005973,0.389016,-0.309068,-0.699637,0.313072,0.563002
0.303,Body_Neck,0.280918,0.983027,0.380290,-0.593252,-0.671956,-0.428334,0.114267
0.303,Body_Head,0.270858,1.009088,0.404951,-0.295953,-0.836571,-0.454832,-0.075422
0.303,Body_LeftShoulder,0.251434,1.022550,0.408366,-0.160667,-0.864093,-0.460223,-0.125395
0.303,Body_LeftScapula,0.276140,0.966664,0.394123,-0.566107,-0.688740,-0.450361,0.048316
0.303,Body_LeftArmUpper,0.261194,0.997717,0.418435,-0.341219,-0.817934,-0.454085,-0.091434
0.303,Body_LeftArmLower,0.240882,1.015073,0.422774,-0.290313,-0.812485,-0.487137,-0.135224
0.303,Hand_Ring1,0.262640,0.953426,0.401870,-0.537586,-0.681775,-0.496122,-0.006953
0.303,Body_RightShoulder,0.246476,0.981775,0.421944,-0.299733,-0.795621,-0.491440,-0.188769
0.303,Hand_Ring3,0.226919,0.999071,0.421793,-0.203579,-0.817095,-0.461450,-0.279240
0.303,Hand_Pinky0,0.235888,0.923353,0.365852,-0.775448,-0.313174,-0.541515,0.085820
0.303,Body_RightArmLower,0.245638,0.940970,0.405929,-0.552187,-0.642422,-0.524426,-0.085797
0.303,Hand_Pinky2,0.234306,0.965100,0.420082,-0.314130,-0.745350,-0.530353,-0.253972
0.303,Body_LeftHandPalm,0.220863,0.979820,0.419176,-0.249570,-0.764590,-0.479821,-0.350557
0.303,Hand_ThumbTip,0.228529,1.025616,0.402693,-0.309068,-0.699637,0.313072,0.563002
0.303,Hand_IndexTip,0.231345,1.031496,0.407854,-0.160667,-0.864093,-0.460223,-0.125395
0.303,Hand_MiddleTip,0.221614,1.030058,0.425443,-0.290313,-0.812485,-0.487137,-0.135224
0.303,Body_LeftHandThumbDistal,0.208683,1.013795,0.416854,-0.203579,-0.817095,-0.461450,-0.279240
0.303,Body_LeftHandThumbTip,0.207543,0.995917,0.413803,-0.249570,-0.764590,-0.479821,-0.350557
0.314,Body_Start,0.238401,0.914648,0.325300,-0.814644,-0.413611,-0.348633,0.209134
0.314,Body_Hips,0.238401,0.914648,0.325300,-0.814644,-0.413611,-0.348633,0.209134
0.314,Body_SpineLower,0.241348,0.938023,0.333602,-0.570236,-0.726934,0.101667,0.368866
0.314,Hand_Thumb1,0.239454,0.960098,0.343866,-0.307939,-0.697515,0.307187,0.569459
0.314,Body_SpineUpper,0.234286,0.984996,0.363198,-0.299996,-0.711964,0.169344,0.611909
0.314,Body_Chest,0.231925,1.006059,0.388754,-0.309398,-0.699360,0.313444,0.562958
0.314,Body_Neck,0.280767,0.983110,0.380077,-0.593854,-0.671848,-0.427637,0.114389
0.314,Body_Head,0.270762,1.009199,0.404730,-0.296543,-0.836722,-0.454229,-0.075063
0.314,Body_LeftShoulder,0.251352,1.022676,0.408164,-0.160998,-0.864379,-0.459653,-0.125092
0.314,Body_LeftScapula,0.275998,0.966763,0.393931,-0.566430,-0.688760,-0.449915,0.048408
0.314,Body_LeftArmUpper,0.261084,0.997834,0.418240,-0.341388,-0.818109,-0.453670,-0.091296
0.314,Body_LeftArmLower,0.240777,1.015196,0.422581,-0.290193,-0.812773,-0.486720,-0.135248
0.314,Hand_Ring1,0.262507,0.953528,0.401696,-0.537438,-0.682218,-0.495669,-0.007123
0.314,Body_RightShoulder,0.246330,0.981893,0.421737,-0.299401,-0.796028,-0.490967,-0.188813
0.314,Hand_Ring3,0.226764,0.999178,0.421564,-0.202981,-0.817498,-0.460938,-0.279343
0.314,Hand_Pinky0,0.235773,0.923389,0.365718,-0.775405,-0.313780,-0.541283,0.085454
0.314,Body_RightArmLower,0.245512,0.941067,0.405772,-0.551569,-0.643331,-0.523867,-0.086375
0.314,Hand_Pinky2,0.234145,0.965218,0.419860,-0.312993,-0.746183,-0.529612,-0.254476
0.314,Body_LeftHandPalm,0.220684,0.979918,0.418897,-0.248118,-0.765310,-0.479006,-0.351129
0.314,Hand_ThumbTip,0.228431,1.025718,0.402410,-0.309398,-0.699360,0.313444,0.562958
0.314,Hand_IndexTip,0.231266,1.031629,0.407664,-0.160998,-0.864379,-0.459653,-0.125092
0.314,Hand_MiddleTip,0.221506,1.030179,0.425237,-0.290193,-0.812773,-0.486720,-0.135248
0.314,Body_LeftHandThumbDistal,0.208518,1.013881,0.416597,-0.202981,-0.817498,-0.460938,-0.279343
0.314,Body_LeftHandThumbTip,0.207348,0.995978,0.413454,-0.248118,-0.765310,-0.479006,-0.351129
0.328,Body_Start,0.238426,0.914580,0.325426,-0.814224,-0.414664,-0.348339,0.209174
0.328,Body_Hips,0.238426,0.914580,0.325426,-0.814224,-0.414664,-0.348339,0.209174
0.328,Body_SpineLower,0.241319,0.937968,0.333711,-0.568275,-0.728489,0.101305,0.368924
0.328,Hand_Thumb1,0.239319,0.960009,0.344025,-0.305605,-0.698368,0.307786,0.569347
0.328,Body_SpineUpper,0.234051,0.984840,0.363418,-0.296745,-0.712962,0.169360,0.612328
0.328,Body_Chest,0.231595,1.005774,0.389070,-0.306938,-0.700374,0.314016,0.562726
0.328,Body_Neck,0.280628,0.983176,0.380161,-0.588955,-0.676703,-0.427418,0.111889
0.328,Body_Head,0.270149,1.009314,0.404564,-0.289151,-0.839663,-0.453124,-0.077690
0.328,Body_LeftShoulder,0.250552,1.022590,0.407706,-0.154311,-0.866103,-0.458239,-0.126775
0.328,Body_LeftScapula,0.275893,0.966829,0.394027,-0.565961,-0.689383,-0.449509,0.048789
0.328,Body_LeftArmUpper,0.260937,0.997890,0.418323,-0.341920,-0.818092,-0.453526,-0.090165
0.328,Body_LeftArmLower,0.240638,1.015246,0.422724,-0.292130,-0.812397,-0.486728,-0.133296
0.328,Hand_Ring1,0.262428,0.953569,0.401799,-0.536234,-0.683449,-0.495277,-0.007191
0.328,Body_RightShoulder,0.246153,0.981925,0.421773,-0.297203,-0.797071,-0.490490,-0.189128
0.328,Hand_Ring3,0.226525,0.999138,0.421513,-0.200632,-0.818237,-0.460496,-0.279606
0.328,Hand_Pinky0,0.235770,0.923345,0.365837,-0.775029,-0.314847,-0.541157,0.085732
0.328,Body_RightArmLower,0.245461,0.941074,0.405879,-0.548148,-0.646605,-0.523075,-0.088483
0.328,Hand_Pinky2,0.233889,0.965263,0.419734,-0.307709,-0.748743,-0.528064,-0.256607
0.328,Body_LeftHandPalm,0.220340,0.979867,0.418551,-0.242409,-0.767144,-0.477434,-0.353249
0.328,Hand_ThumbTip,0.228011,1.025382,0.402775,-0.306938,-0.700374,0.314016,0.562726
